time,load_average_1min,load_average_5min,load_average_15min,total_tasks,running_tasks,sleeping_tasks,cpu_user,cpu_system,cpu_nice,cpu_idle,cpu_wait,cpu_si,memory_total,memory_free,memory_used,memory_buff,vm_total,vm_free,vm_used,memory_available,captured_packets,multilabel
74125,2.51,2.6,3.01,21,1,20,100,0,0,0,0,0,7957.8,502.9,2935.6,4519.2,947.2,947.2,0,4693.8,0,normal
85306,4.43,3.33,3.09,21,2,19,100,0,0,0,0,0,7957.8,845.1,2650.3,4462.4,947.2,947.2,0,4997.9,0,normal
75788,4,3.15,3.04,21,1,20,46.2,38.5,0,0,0,15.4,7957.8,116.9,3490.4,4350.4,947.2,947,0.3,4139,370,dos
86045,2.55,2.64,2.85,21,2,19,100,0,0,0,0,0,7957.8,841.5,2652.3,4464,947.2,947.2,0,4995.8,0,normal
37498,3.1,6.78,6.1,21,2,19,100,0,0,0,0,0,7957.8,782.2,3876.4,3299.1,947.2,946.5,0.8,3765.5,0,normal
35406,2.7,2.86,2.99,21,1,20,90.9,9.1,0,0,0,0,7957.8,120.6,3206.7,4630.4,947.2,947,0.3,4435.1,0,normal
85241,3.44,3.04,2.98,21,1,20,100,0,0,0,0,0,7957.8,845.4,2650,4462.3,947.2,947.2,0,4998.1,0,normal
68517,2.66,2.89,3.28,21,1,20,100,0,0,0,0,0,7957.8,530.9,3364,4062.8,947.2,947.2,0,4276.2,0,normal
72825,2.86,2.95,4.22,21,2,19,100,0,0,0,0,0,7957.8,515,2926.1,4516.6,947.2,947.2,0,4703.3,0,normal
3548,3.72,3.75,3.42,21,1,20,100,0,0,0,0,0,7957.8,651.9,2748.2,4557.7,947.2,947.2,0,4900,0,normal
40436,3.3,5.38,7.24,21,2,19,80,20,0,0,0,0,7957.8,127.2,4182.3,3648.2,947.2,946.5,0.8,3459.5,11,normal
72228,4.59,3.74,5.54,21,2,19,33.3,33.3,0,0,0,33.3,7957.8,595.1,2863.2,4499.4,947.2,947.2,0,4765.8,238,malware
69951,3.07,8.35,28.58,21,2,19,100,0,0,0,0,0,7957.8,994,2629.5,4334.2,947.2,947.2,0,4999.5,0,normal
55184,2.59,3.52,14.27,21,1,20,100,0,0,0,0,0,7957.8,852.2,3132.7,3972.9,947.2,946.7,0.5,4513.7,0,normal
1202,3.35,3.35,3.04,21,1,20,0,0,0,100,0,0,7957.8,835.9,2655.3,4466.6,947.2,947.2,0,4992.8,0,normal
65521,2.99,3.21,8.6,21,1,20,90.9,0,0,0,0,9.1,7957.8,575.2,3345.4,4037.2,947.2,947.2,0,4294.8,0,normal
64856,2.8,2.89,14.11,21,1,20,100,0,0,0,0,0,7957.8,578.8,3342.7,4036.2,947.2,947.2,0,4297.5,0,normal
6763,3.32,3.29,3.14,21,2,19,100,0,0,0,0,0,7957.8,667.7,2754,4536.1,947.2,947.2,0,4894.1,0,normal
72650,2.46,2.86,4.46,21,1,20,87.5,12.5,0,0,0,0,7957.8,576.3,2865.1,4516.3,947.2,947.2,0,4764.3,0,normal
70551,2.41,3.46,16.24,21,7,14,100,0,0,0,0,0,7957.8,917.4,2705.1,4335.2,947.2,947.2,0,4923.9,0,normal
78297,2.66,2.94,2.66,21,1,20,100,0,0,0,0,0,7957.8,1076.3,2448,4433.4,947.2,947.2,0,5199.9,0,normal
964,4.05,3.4,2.96,21,1,20,100,0,0,0,0,0,7957.8,836.7,2655.1,4465.9,947.2,947.2,0,4993.1,0,normal
33614,3.18,3.23,3.26,21,1,20,92.9,7.1,0,0,0,0,7957.8,117.4,3128.9,4711.5,947.2,947,0.3,4513,0,normal
77908,3.4,3.5,2.6,21,1,20,100,0,0,0,0,0,7957.8,1148,2377.1,4432.6,947.2,947.2,0,5270.7,0,normal
59886,2.46,2.77,3.69,21,1,20,100,0,0,0,0,0,7957.8,1302.7,2695.4,3959.6,947.2,947.2,0,4944.7,0,normal
69295,2.99,50.62,54.89,21,1,20,100,0,0,0,0,0,7957.8,1004.6,2620.3,4332.9,947.2,947.2,0,5008.8,0,normal
32511,5.54,3.88,3.47,21,1,20,100,0,0,0,0,0,7957.8,126.6,3085.3,4745.8,947.2,947,0.3,4556.6,0,normal
36208,13.15,8.47,6.39,21,1,20,71.4,28.6,0,0,0,0,7957.8,419.9,3403.9,4134,947.2,946.7,0.5,4238,0,corruption
64294,2.53,2.72,23.41,21,1,20,100,0,0,0,0,0,7957.8,581.5,3340.8,4035.4,947.2,947.2,0,4299,0,normal
84033,2.75,3.01,3.04,21,1,20,100,0,0,0,0,0,7957.8,846.3,2651.1,4460.4,947.2,947.2,0,4997.1,0,normal
33937,2.88,3.04,3.15,21,1,20,62.5,37.5,0,0,0,0,7957.8,117.6,3143.6,4696.5,947.2,947,0.3,4498.3,0,normal
75686,2.23,2.67,2.89,21,2,19,0,0,0,100,0,0,7957.8,247.8,3011.3,4698.6,947.2,947.2,0,4618.1,0,normal
72219,4.51,3.7,5.55,21,2,19,53.8,15.4,0,0,0,30.8,7957.8,590.4,2878.9,4488.4,947.2,947.2,0,4750,1654,malware
57031,11.76,22.38,11.47,21,1,20,90,0,0,0,0,10,7957.8,1431.5,2636.1,3890.1,947.2,947.2,0,5019,0,normal
83331,4.22,3.28,2.98,21,1,20,100,0,0,0,0,0,7957.8,842.7,2656.2,4458.8,947.2,947.2,0,4991.9,0,normal
73599,2.11,2.52,3.27,21,4,17,100,0,0,0,0,0,7957.8,511.4,2928.4,4518,947.2,947.2,0,4701,0,normal
55614,4.32,3.33,10.13,21,1,20,0,100,0,0,0,0,7957.8,387,3574.2,3996.5,947.2,946.7,0.5,4072.2,237,dos
67548,3.08,3.19,3.8,21,1,20,0,0,0,100,0,0,7957.8,540.4,3356.3,4061.1,947.2,947.2,0,4283.9,0,normal
86150,2.87,2.63,2.82,21,2,19,100,0,0,0,0,0,7957.8,841.5,2652.1,4464.1,947.2,947.2,0,4996,0,normal
4840,2.79,3.15,3.28,21,2,19,100,0,0,0,0,0,7957.8,643.7,2753.2,4560.9,947.2,947.2,0,4895,0,normal
79526,3.42,2.96,2.7,21,2,19,0,0,0,100,0,0,7957.8,1055.4,2451.1,4451.3,947.2,947.2,0,5196.9,0,normal
35190,2.5,2.88,3.02,21,1,20,80,20,0,0,0,0,7957.8,125.7,3199.1,4632.9,947.2,947,0.3,4442.8,0,normal
65919,2.28,2.91,6.6,21,1,20,100,0,0,0,0,0,7957.8,558.2,3361.5,4038.1,947.2,947.2,0,4278.7,0,normal
75126,2.71,2.77,2.95,21,1,20,100,0,0,0,0,0,7957.8,251.3,3009,4697.5,947.2,947.2,0,4620.4,0,normal
37085,3.02,3.44,4.31,21,1,20,0,0,0,100,0,0,7957.8,127.4,3610.3,4220,947.2,946.7,0.5,4031.6,0,normal
71968,2.93,3.55,6.14,21,4,17,100,0,0,0,0,0,7957.8,893,2726.4,4338.4,947.2,947.2,0,4902.7,0,normal
83841,3.64,3.49,3.17,21,2,19,92.3,7.7,0,0,0,0,7957.8,846.4,2651.3,4460,947.2,947.2,0,4996.8,0,normal
59642,2.99,3.11,4.05,21,1,20,66.7,33.3,0,0,0,0,7957.8,1304.2,2694.3,3959.3,947.2,947.2,0,4945.9,0,normal
83889,3.11,3.39,3.16,21,1,20,0,0,0,100,0,0,7957.8,846.6,2651,4460.1,947.2,947.2,0,4997.1,0,normal
36090,2.21,7.53,5.94,21,2,19,82.4,17.6,0,0,0,0,7957.8,446.8,3399.9,4111,947.2,946.7,0.5,4241.9,0,normal
40974,8.84,7.44,7.37,21,2,19,100,0,0,0,0,0,7957.8,131.2,4206.9,3619.7,947.2,946.5,0.8,3435,0,normal
59188,2.77,3.03,4.65,21,1,20,100,0,0,0,0,0,7957.8,1485.4,2515.5,3956.9,947.2,947.2,0,5124.7,0,normal
9922,2.94,2.8,2.8,21,1,20,100,0,0,0,0,0,7957.8,334,2831.2,4792.5,947.2,947.2,0,4816.9,0,normal
36176,1.75,6,5.54,21,1,20,57.1,14.3,0,14.3,0,14.3,7957.8,442.6,3400,4115.2,947.2,946.7,0.5,4241.8,94,normal
32278,3.67,3.39,3.3,21,1,20,85.7,14.3,0,0,0,0,7957.8,143.3,3076.3,4738.1,947.2,947,0.3,4565.6,3,normal
7269,2.72,3,3.05,21,1,20,100,0,0,0,0,0,7957.8,533.3,2762.8,4661.6,947.2,947.2,0,4885.4,0,normal
1604,2.37,2.66,2.85,21,1,20,92.9,7.1,0,0,0,0,7957.8,836.4,2654.1,4467.2,947.2,947.2,0,4994,0,normal
55151,2.39,3.61,14.71,21,1,20,100,0,0,0,0,0,7957.8,853,3132.2,3972.5,947.2,946.7,0.5,4514.1,50,normal
66947,2.98,3.17,4.39,21,1,20,100,0,0,0,0,0,7957.8,547,3350.5,4060.2,947.2,947.2,0,4289.7,0,normal
71507,2.41,2.74,7.61,21,1,20,100,0,0,0,0,0,7957.8,913.3,2707.7,4336.7,947.2,947.2,0,4921.4,0,normal
80031,2.52,2.6,2.6,21,1,20,100,0,0,0,0,0,7957.8,991.5,2514.2,4452,947.2,947.2,0,5133.8,0,normal
931,3.97,3.28,2.9,21,1,20,100,0,0,0,0,0,7957.8,837,2654.9,4465.9,947.2,947.2,0,4993.3,0,normal
70318,2.52,4.39,20.07,21,1,20,0,100,0,0,0,0,7957.8,991.2,2631.7,4334.8,947.2,947.2,0,4997.3,0,normal
63424,2.77,3.87,55.53,21,1,20,100,0,0,0,0,0,7957.8,726.6,3197.1,4034,947.2,947.2,0,4442.7,0,normal
65995,3.81,3.22,6.42,21,2,19,100,0,0,0,0,0,7957.8,575.1,3344.4,4038.2,947.2,947.2,0,4295.8,0,normal
3864,2.57,3.17,3.27,21,1,20,100,0,0,0,0,0,7957.8,649.7,2749.9,4558.1,947.2,947.2,0,4898.2,0,normal
38533,19.74,9.57,7.58,21,1,20,100,0,0,0,0,0,7957.8,421.9,3951.4,3584.5,947.2,946.5,0.8,3690.5,0,normal
829,3.65,3.16,2.83,21,1,20,100,0,0,0,0,0,7957.8,837,2655.1,4465.7,947.2,947.2,0,4993.1,0,normal
81899,2.78,2.72,2.67,21,1,20,100,0,0,0,0,0,7957.8,907.5,2594.7,4455.6,947.2,947.2,0,5053.4,0,normal
71618,2.78,2.74,7.04,21,1,20,100,0,0,0,0,0,7957.8,912.2,2708.7,4336.9,947.2,947.2,0,4920.4,0,normal
38594,9.59,8.69,7.42,21,3,18,0,50,0,0,0,50,7957.8,418.4,3953.3,3586.1,947.2,946.5,0.8,3688.7,85,normal
64299,2.49,2.71,23.3,21,1,20,100,0,0,0,0,0,7957.8,582.3,3340.1,4035.4,947.2,947.2,0,4299.8,0,normal
32823,3.76,3.42,3.34,21,1,20,0,0,0,100,0,0,7957.8,118.4,3093,4746.4,947.2,947,0.3,4548.9,0,normal
64579,3.69,3.38,18.2,21,1,20,88.9,0,0,0,0,11.1,7957.8,582.5,3339.8,4035.4,947.2,947.2,0,4300.4,0,normal
38277,7.87,8.19,7.01,21,1,20,100,0,0,0,0,0,7957.8,441.4,3943,3573.4,947.2,946.5,0.8,3698.9,0,normal
32438,3.27,3.32,3.28,21,1,20,100,0,0,0,0,0,7957.8,133.5,3081.4,4742.9,947.2,947,0.3,4560.5,0,normal
32768,3.03,3.23,3.28,21,1,20,100,0,0,0,0,0,7957.8,125.8,3089.1,4742.8,947.2,947,0.3,4552.8,0,normal
84599,2.41,2.69,2.86,21,1,20,100,0,0,0,0,0,7957.8,844.9,2651.6,4461.2,947.2,947.2,0,4996.6,0,normal
34072,2.64,2.84,3.06,21,5,16,100,0,0,0,0,0,7957.8,123.2,3146.6,4687.9,947.2,947,0.3,4495.3,0,normal
60005,3.11,2.79,3.58,21,1,20,100,0,0,0,0,0,7957.8,1299,2699,3959.8,947.2,947.2,0,4941.2,0,normal
72463,2.63,3.17,4.91,21,1,20,88.9,0,0,0,0,11.1,7957.8,579.2,2862.5,4516.1,947.2,947.2,0,4766.9,0,normal
32611,3.17,3.52,3.38,21,4,17,50,50,0,0,0,0,7957.8,125.7,3082.3,4749.7,947.2,947,0.3,4559.6,0,normal
55452,2.6,3.07,11.38,21,1,20,100,0,0,0,0,0,7957.8,832.8,3144.1,3980.9,947.2,946.7,0.5,4502.2,0,normal
59805,2.23,2.8,3.79,21,1,20,92.9,7.1,0,0,0,0,7957.8,1302.6,2695.6,3959.5,947.2,947.2,0,4944.5,0,normal
5512,3.37,3.21,3.2,21,1,20,100,0,0,0,0,0,7957.8,639.1,2755.8,4562.9,947.2,947.2,0,4892.4,0,normal
34204,2.02,2.59,2.93,21,1,20,91.7,0,0,0,0,8.3,7957.8,124.7,3152.3,4680.8,947.2,947,0.3,4489.6,0,normal
41078,4.39,6.19,6.92,21,1,20,100,0,0,0,0,0,7957.8,123.7,4209.9,3624.2,947.2,946.5,0.8,3432,0,normal
72983,2.64,2.95,4.04,21,3,18,100,0,0,0,0,0,7957.8,512.3,2928.4,4517,947.2,947.2,0,4701,0,normal
54752,2.18,6.01,21,21,1,20,91.7,8.3,0,0,0,0,7957.8,1027,2970.7,3960.1,947.2,946.7,0.5,4675.6,20,normal
10676,3.45,3.12,2.97,21,1,20,92.3,0,0,0,0,7.7,7957.8,333.3,2830.9,4793.6,947.2,947.2,0,4817.3,0,normal
8121,2.77,3,3.02,21,1,20,92.9,7.1,0,0,0,0,7957.8,337.6,2830.6,4789.6,947.2,947.2,0,4817.6,0,normal
31243,2.47,3.09,3.32,21,3,18,100,0,0,0,0,0,7957.8,125.8,3024.5,4807.4,947.2,947,0.3,4617.4,0,normal
32496,4.61,3.63,3.39,21,3,18,50,50,0,0,0,0,7957.8,127.3,3084.7,4745.7,947.2,947,0.3,4557.2,0,normal
68098,3.84,3.38,3.57,21,1,20,100,0,0,0,0,0,7957.8,536,3359.8,4061.9,947.2,947.2,0,4280.4,0,normal
32974,3.3,3.4,3.35,21,1,20,100,0,0,0,0,0,7957.8,117.4,3100.5,4739.8,947.2,947,0.3,4541.4,0,normal
4642,2.91,3.37,3.37,21,1,20,4.3,0,0,95.7,0,0,7957.8,642,2755.3,4560.4,947.2,947.2,0,4892.8,0,normal
82785,2.71,2.76,2.81,21,2,19,100,0,0,0,0,0,7957.8,902.5,2597.5,4457.8,947.2,947.2,0,5050.7,0,normal
80071,2.42,2.57,2.59,21,1,20,100,0,0,0,0,0,7957.8,990.7,2514.9,4452.1,947.2,947.2,0,5133.1,0,normal
67028,2.88,3.08,4.25,21,1,20,100,0,0,0,0,0,7957.8,543.5,3353.9,4060.4,947.2,947.2,0,4286.3,0,normal
80036,2.56,2.6,2.6,21,1,20,66.7,0,0,0,0,33.3,7957.8,991.6,2514.1,4452,947.2,947.2,0,5133.9,0,normal
67869,3.1,3.09,3.57,21,2,19,0,0,0,100,0,0,7957.8,536.6,3359.6,4061.5,947.2,947.2,0,4280.6,0,normal
39443,13.25,13.33,11.66,21,2,19,100,0,0,0,0,0,7957.8,274.4,4057.4,3626,947.2,946.5,0.8,3584.5,127,normal
84793,3.96,3.18,3.01,21,1,20,88.9,0,0,0,0,11.1,7957.8,844.9,2651.2,4461.6,947.2,947.2,0,4996.9,0,normal
30338,3.66,4.42,3.54,21,1,20,100,0,0,0,0,0,7957.8,626.9,2517.3,4813.6,947.2,947.2,0,5124.5,0,normal
54073,7.55,36.83,41.05,21,1,20,87.5,12.5,0,0,0,0,7957.8,1180.3,2843.9,3933.5,947.2,946.7,0.5,4802.2,0,normal
5464,3.42,3.19,3.2,21,1,20,100,0,0,0,0,0,7957.8,639.9,2755,4562.8,947.2,947.2,0,4893.1,0,normal
86241,2.29,2.51,2.76,21,1,20,100,0,0,0,0,0,7957.8,840.9,2652.6,4464.2,947.2,947.2,0,4995.6,0,normal
8844,2.3,2.83,2.96,21,2,19,100,0,0,0,0,0,7957.8,335.3,2831.5,4791,947.2,947.2,0,4816.7,0,normal
83651,3.54,3.34,3.07,21,2,19,100,0,0,0,0,0,7957.8,842.2,2656.1,4459.5,947.2,947.2,0,4992.1,0,normal
55591,3.38,3.09,10.25,21,1,20,50,50,0,0,0,0,7957.8,562,3403.6,3992.1,947.2,946.7,0.5,4242.7,373,dos
1897,3.99,3.21,3.03,21,2,19,100,0,0,0,0,0,7957.8,833.5,2656.3,4468,947.2,947.2,0,4991.9,4,normal
68596,3.37,3.07,3.31,21,1,20,100,0,0,0,0,0,7957.8,530.9,3363.9,4063,947.2,947.2,0,4276.3,0,normal
67483,3.46,3.29,3.88,21,1,20,100,0,0,0,0,0,7957.8,540.8,3356,4060.9,947.2,947.2,0,4284.2,0,normal
32444,3.01,3.27,3.26,21,2,19,75,25,0,0,0,0,7957.8,133,3081.9,4742.9,947.2,947,0.3,4560,43,normal
77780,4.8,3.49,2.44,21,1,20,100,0,0,0,0,0,7957.8,1149.4,2376,4432.4,947.2,947.2,0,5271.9,0,normal
3704,3.13,3.46,3.35,21,1,20,75,25,0,0,0,0,7957.8,650.7,2749.2,4557.9,947.2,947.2,0,4898.9,0,normal
11482,3.49,3.14,2.99,21,1,20,100,0,0,0,0,0,7957.8,331.2,2831.4,4795.2,947.2,947.2,0,4816.8,0,normal
35101,2.92,3.05,3.09,21,1,20,87.5,12.5,0,0,0,0,7957.8,124.1,3193,4640.6,947.2,947,0.3,4448.9,0,normal
2107,3.51,3.2,3.05,21,3,18,100,0,0,0,0,0,7957.8,833.7,2655.7,4468.3,947.2,947.2,0,4992.4,0,normal
69092,8.95,96.15,67.4,21,4,17,100,0,0,0,0,0,7957.8,1004.8,2620.4,4332.6,947.2,947.2,0,5008.6,0,normal
78628,2.36,2.42,2.5,21,1,20,100,0,0,0,0,0,7957.8,1074.1,2449.5,4434.2,947.2,947.2,0,5198.4,0,normal
8012,3.14,3.14,3.07,21,1,20,65.2,0,0,0,0,34.8,7957.8,371.5,2826.8,4759.5,947.2,947.2,0,4821.3,1066,malware
40051,14.55,7.94,8.71,21,4,17,50,0,0,0,0,50,7957.8,184.2,4123.9,3649.7,947.2,946.5,0.8,3518,0,normal
11436,3.2,3,2.93,21,1,20,100,0,0,0,0,0,7957.8,330.6,2832,4795.1,947.2,947.2,0,4816.1,0,normal
66667,3.13,3.29,4.84,21,1,20,100,0,0,0,0,0,7957.8,570.5,3347.9,4039.4,947.2,947.2,0,4292.3,0,normal
8197,2.84,2.95,3,21,2,19,100,0,0,0,0,0,7957.8,337.4,2830.6,4789.7,947.2,947.2,0,4817.5,0,normal
29964,4.01,6.13,3.46,21,1,20,100,0,0,0,0,0,7957.8,918.1,2359.6,4680,947.2,947.2,0,5282.3,0,normal
75026,2.19,2.72,2.95,21,1,20,100,0,0,0,0,0,7957.8,252.3,3008.1,4697.3,947.2,947.2,0,4621.3,0,normal
55173,2.7,3.57,14.4,21,1,20,92.3,7.7,0,0,0,0,7957.8,852.5,3132.4,3972.9,947.2,946.7,0.5,4514,0,normal
63025,2.43,6.8,83.5,21,2,19,100,0,0,0,0,0,7957.8,1043.3,2881.1,4033.4,947.2,947.2,0,4758.5,0,normal
8219,2.89,2.95,3,21,2,19,100,0,0,0,0,0,7957.8,337.4,2830.6,4789.7,947.2,947.2,0,4817.6,0,normal
40412,3.73,5.63,7.37,21,1,20,100,0,0,0,0,0,7957.8,130,4180.8,3646.9,947.2,946.5,0.8,3461,0,normal
78679,2.07,2.32,2.46,21,1,20,100,0,0,0,0,0,7957.8,1073.8,2449.7,4434.3,947.2,947.2,0,5198.2,0,normal
83718,3.15,3.3,3.07,21,2,19,85.7,14.3,0,0,0,0,7957.8,829.3,2668.6,4459.8,947.2,947.2,0,4979.6,0,normal
67972,3.45,3.21,3.56,21,1,20,100,0,0,0,0,0,7957.8,536.3,3359.8,4061.7,947.2,947.2,0,4280.4,0,normal
75081,2.7,2.77,2.96,21,1,20,100,0,0,0,0,0,7957.8,252,3008.3,4697.4,947.2,947.2,0,4621.1,0,normal
77853,3.95,3.59,2.57,21,1,20,100,0,0,0,0,0,7957.8,1148.4,2376.9,4432.5,947.2,947.2,0,5271,0,normal
75278,3.06,3.15,3.08,21,1,20,100,0,0,0,0,0,7957.8,250.3,3009.7,4697.7,947.2,947.2,0,4619.7,0,normal
54231,2.64,22.47,34.9,21,2,19,90.9,0,0,0,0,9.1,7957.8,1105.5,2913.8,3938.4,947.2,946.7,0.5,4732.5,0,normal
36263,7.39,7.64,6.22,21,5,16,33.3,66.7,0,0,0,0,7957.8,379.7,3403,4175.1,947.2,946.7,0.5,4238.8,102,corruption
10830,2.89,3.08,2.98,21,1,20,0,0,0,100,0,0,7957.8,331.9,2832.1,4793.8,947.2,947.2,0,4816.1,0,normal
33263,3.58,3.23,3.26,21,2,19,100,0,0,0,0,0,7957.8,124.3,3110.9,4722.6,947.2,947,0.3,4531,60,normal
42017,4.24,8.87,8.4,21,1,20,100,0,0,0,0,0,7957.8,122,4246.5,3589.3,947.2,946.5,0.8,3395.3,0,normal
32971,3.33,3.4,3.35,21,1,20,100,0,0,0,0,0,7957.8,117.1,3100.9,4739.8,947.2,947,0.3,4541,0,normal
37660,2.59,5.22,5.62,21,1,20,100,0,0,0,0,0,7957.8,766.5,3882.9,3308.3,947.2,946.5,0.8,3759,0,normal
38255,10.61,8.69,7.15,21,5,16,100,0,0,0,0,0,7957.8,443.6,3940.8,3573.4,947.2,946.5,0.8,3701.1,0,normal
40783,12.18,7.53,7.45,21,1,20,83.3,16.7,0,0,0,0,7957.8,121.2,4198.2,3638.3,947.2,946.5,0.8,3443.7,0,normal
3725,3.3,3.48,3.36,21,1,20,93.3,0,0,0,0,6.7,7957.8,650.6,2749.2,4557.9,947.2,947.2,0,4898.9,0,normal
86251,2.16,2.48,2.75,21,2,19,100,0,0,0,0,0,7957.8,841.2,2652.3,4464.3,947.2,947.2,0,4995.8,0,normal
77223,4.69,3.19,1.63,21,1,20,100,0,0,0,0,0,7957.8,1539,1987.9,4430.8,947.2,947.2,0,5660,0,normal
2978,3.13,3.21,3.1,21,1,20,92.3,7.7,0,0,0,0,7957.8,623.7,2745.4,4588.7,947.2,947.2,0,4902.8,0,normal
40317,11.15,7.08,7.97,21,1,20,100,0,0,0,0,0,7957.8,158.6,4135.3,3663.8,947.2,946.5,0.8,3506.5,0,normal
81856,2.33,2.65,2.64,21,1,20,100,0,0,0,0,0,7957.8,907.4,2594.9,4455.5,947.2,947.2,0,5053.2,0,normal
82564,2.7,2.95,2.87,21,2,19,87.5,12.5,0,0,0,0,7957.8,902.8,2597.4,4457.5,947.2,947.2,0,5050.7,0,normal
74975,1.99,2.81,2.99,21,1,20,88.9,11.1,0,0,0,0,7957.8,234.2,3026.3,4697.2,947.2,947.2,0,4603.1,0,normal
74230,2.68,2.75,3.03,21,1,20,100,0,0,0,0,0,7957.8,502.2,2936.1,4519.4,947.2,947.2,0,4693.3,0,normal
59229,2.56,2.95,4.55,21,1,20,80,20,0,0,0,0,7957.8,1423.2,2577.6,3956.9,947.2,947.2,0,5062.5,0,normal
40946,9.18,7.34,7.33,21,1,20,100,0,0,0,0,0,7957.8,115.8,4206,3636,947.2,946.5,0.8,3435.9,0,normal
62970,2.43,7.71,88.46,21,1,20,100,0,0,0,0,0,7957.8,1041.8,2882.6,4033.3,947.2,947.2,0,4756.9,0,normal
5212,3.81,3.29,3.25,21,1,20,100,0,0,0,0,0,7957.8,641.2,2754.4,4562.1,947.2,947.2,0,4893.7,0,normal
81313,2.12,2.56,2.68,21,1,20,100,0,0,0,0,0,7957.8,908.1,2595,4454.7,947.2,947.2,0,5053.1,0,normal
75138,3.83,3.01,3.03,21,2,19,100,0,0,0,0,0,7957.8,251.2,3009.1,4697.5,947.2,947.2,0,4620.3,0,normal
35421,2.76,2.87,2.99,21,1,20,90,10,0,0,0,0,7957.8,119.6,3207.4,4630.8,947.2,947,0.3,4434.5,0,normal
75416,2.97,3,3.03,21,2,19,100,0,0,0,0,0,7957.8,250,3009.8,4697.9,947.2,947.2,0,4619.6,0,normal
65442,2.98,3.18,9.05,21,1,20,91.7,0,0,0,0,8.3,7957.8,574.6,3346.1,4037,947.2,947.2,0,4294.1,0,normal
79569,2.45,2.76,2.64,21,2,19,100,0,0,0,0,0,7957.8,1055.8,2450.6,4451.4,947.2,947.2,0,5197.5,0,normal
75051,2.51,2.74,2.95,21,1,20,100,0,0,0,0,0,7957.8,252.1,3008.3,4697.4,947.2,947.2,0,4621.1,0,normal
41883,14.43,12.18,9.24,21,1,20,75,25,0,0,0,0,7957.8,130.5,4242.7,3584.5,947.2,946.5,0.8,3399.1,0,normal
68941,81.99,157.31,78.81,21,2,19,100,0,0,0,0,0,7957.8,1127.5,2497.9,4332.4,947.2,947.2,0,5131.1,0,normal
55424,2.34,3.09,11.66,21,2,19,91.7,0,0,0,0,8.3,7957.8,835.3,3142.5,3979.9,947.2,946.7,0.5,4503.8,0,normal
80234,2.94,2.76,2.66,21,2,19,100,0,0,0,0,0,7957.8,990,2515.1,4452.6,947.2,947.2,0,5132.9,0,normal
72502,2.26,3.01,4.78,21,1,20,100,0,0,0,0,0,7957.8,578.6,2863.1,4516.1,947.2,947.2,0,4766.3,0,normal
86088,2.38,2.59,2.83,21,1,20,0,0,0,100,0,0,7957.8,841.1,2652.7,4464,947.2,947.2,0,4995.5,0,normal
42038,8.19,9.58,8.65,21,1,20,100,0,0,0,0,0,7957.8,120.9,4247.4,3589.4,947.2,946.5,0.8,3394.4,0,normal
66448,3.22,3.3,5.26,21,1,20,91.7,8.3,0,0,0,0,7957.8,572.3,3346.4,4039,947.2,947.2,0,4293.8,0,normal
83233,3.6,2.83,2.81,21,1,20,100,0,0,0,0,0,7957.8,845,2654.3,4458.5,947.2,947.2,0,4993.8,0,normal
78572,1.98,2.41,2.5,21,4,17,100,0,0,0,0,0,7957.8,1074.5,2449.1,4434.1,947.2,947.2,0,5198.8,0,normal
86373,2.55,2.58,2.76,21,2,19,3.8,0,0,96.2,0,0,7957.8,841,2652.3,4464.4,947.2,947.2,0,4995.8,0,normal
73002,2.48,2.89,3.99,21,1,20,100,0,0,0,0,0,7957.8,511.5,2929.3,4517,947.2,947.2,0,4700.1,0,normal
8277,3.03,2.97,3,21,1,20,100,0,0,0,0,0,7957.8,337.2,2830.7,4789.9,947.2,947.2,0,4817.4,0,normal
4173,4.44,3.72,3.44,21,1,20,85.7,7.1,0,0,0,7.1,7957.8,649.1,2749.8,4558.8,947.2,947.2,0,4898.3,0,normal
61693,151.03,361.99,342.71,21,1,20,50,50,0,0,0,0,7957.8,1108.4,2819.2,4030.1,947.2,947.2,0,4819.1,0,normal
56927,54.33,30.57,12.49,21,1,20,100,0,0,0,0,0,7957.8,1523.2,2547.6,3886.9,947.2,947.2,0,5107.6,0,normal
84280,3.1,2.85,2.94,21,2,19,100,0,0,0,0,0,7957.8,846.5,2650.5,4460.8,947.2,947.2,0,4997.6,0,normal
74129,2.51,2.6,3.01,21,1,20,100,0,0,0,0,0,7957.8,503.7,2934.8,4519.3,947.2,947.2,0,4694.6,0,normal
65646,2.73,3.09,7.85,21,1,20,69.2,23.1,0,0,0,7.7,7957.8,573.7,3346.7,4037.4,947.2,947.2,0,4293.5,0,normal
40095,8.89,7.33,8.47,21,1,20,100,0,0,0,0,0,7957.8,180.5,4125.5,3651.8,947.2,946.5,0.8,3516.4,0,normal
70804,3.3,3.41,13.14,21,2,19,92.3,7.7,0,0,0,0,7957.8,915.1,2707.1,4335.6,947.2,947.2,0,4922,0,normal
59445,2.85,3.01,4.24,21,2,19,66.7,33.3,0,0,0,0,7957.8,1307.1,2691.7,3958.9,947.2,947.2,0,4948.4,0,normal
8137,2.67,2.97,3.01,21,1,20,100,0,0,0,0,0,7957.8,337.6,2830.5,4789.6,947.2,947.2,0,4817.7,0,normal
62873,3.26,9.96,98.29,21,5,16,0,100,0,0,0,0,7957.8,1040.8,2883.7,4033.2,947.2,947.2,0,4755.9,0,normal
